id,id_competition,competition,pays,id_club,club,saison
32357,17,Serie A,Italie,406,SS Lazio,1933-1934
32358,17,Serie A,Italie,270,Inter Milan,1933-1934
32359,17,Serie A,Italie,51,AS Rome,1933-1934
32360,17,Serie A,Italie,1179,SCG Sampierdarenese,1934-1935
32361,17,Serie A,Italie,270,Inter Milan,1934-1935
32362,17,Serie A,Italie,910,US Triestina Calcio 1918,1934-1935
32363,17,Serie A,Italie,566,Brescia Calcio,1934-1935
32364,17,Serie A,Italie,518,US Alexandrie,1934-1935
32365,17,Serie A,Italie,6,AC Milan,1934-1935
32366,17,Serie A,Italie,744,US Livorno 1915,1934-1935
32367,17,Serie A,Italie,84,Bologne FC 1909,1934-1935
32368,17,Serie A,Italie,333,Palerme FC,1934-1935
32369,17,Serie A,Italie,431,Torino FC,1934-1935
32370,17,Serie A,Italie,407,SSC Naples,1934-1935
32371,17,Serie A,Italie,831,FC Pro Vercelli 1892,1934-1935
32372,17,Serie A,Italie,279,Juventus FC,1934-1935
32373,17,Serie A,Italie,406,SS Lazio,1934-1935
32374,17,Serie A,Italie,10,ACF Fiorentina,1934-1935
32375,17,Serie A,Italie,51,AS Rome,1934-1935
32376,17,Serie A,Italie,1179,SCG Sampierdarenese,1935-1936
32377,17,Serie A,Italie,270,Inter Milan,1935-1936
32378,17,Serie A,Italie,250,Genoa CFC,1935-1936
32379,17,Serie A,Italie,566,Brescia Calcio,1935-1936
32380,17,Serie A,Italie,518,US Alexandrie,1935-1936
32381,17,Serie A,Italie,6,AC Milan,1935-1936
32382,17,Serie A,Italie,84,Bologne FC 1909,1935-1936
32383,17,Serie A,Italie,333,Palerme FC,1935-1936
32384,17,Serie A,Italie,406,SS Lazio,1935-1936
32385,17,Serie A,Italie,541,SS Calcio Bari,1935-1936
32386,17,Serie A,Italie,431,Torino FC,1935-1936
32387,17,Serie A,Italie,407,SSC Naples,1935-1936
32388,17,Serie A,Italie,279,Juventus FC,1935-1936
32389,17,Serie A,Italie,910,US Triestina Calcio 1918,1935-1936
32390,17,Serie A,Italie,10,ACF Fiorentina,1935-1936
32391,17,Serie A,Italie,51,AS Rome,1935-1936
32392,17,Serie A,Italie,1179,SCG Sampierdarenese,1936-1937
32393,17,Serie A,Italie,910,US Triestina Calcio 1918,1936-1937
32394,17,Serie A,Italie,518,US Alexandrie,1936-1937
32395,17,Serie A,Italie,250,Genoa CFC,1936-1937
32396,17,Serie A,Italie,6,AC Milan,1936-1937
32397,17,Serie A,Italie,84,Bologne FC 1909,1936-1937
32398,17,Serie A,Italie,10,ACF Fiorentina,1936-1937
32399,17,Serie A,Italie,541,SS Calcio Bari,1936-1937
32400,17,Serie A,Italie,431,Torino FC,1936-1937
32401,17,Serie A,Italie,407,SSC Naples,1936-1937
32402,17,Serie A,Italie,279,Juventus FC,1936-1937
32403,17,Serie A,Italie,752,Lucchese 1905,1936-1937
32404,17,Serie A,Italie,792,Novara Calcio,1936-1937
32405,17,Serie A,Italie,406,SS Lazio,1936-1937
32406,17,Serie A,Italie,270,Inter Milan,1936-1937
32407,17,Serie A,Italie,51,AS Rome,1936-1937
32408,17,Serie A,Italie,250,Genoa CFC,1937-1938
32409,17,Serie A,Italie,6,AC Milan,1937-1938
32410,17,Serie A,Italie,84,Bologne FC 1909,1937-1938
32411,17,Serie A,Italie,1173,AC Liguria,1937-1938
32412,17,Serie A,Italie,66,Atalanta Bergame,1937-1938
32413,17,Serie A,Italie,744,US Livorno 1915,1937-1938
32414,17,Serie A,Italie,406,SS Lazio,1937-1938
32415,17,Serie A,Italie,10,ACF Fiorentina,1937-1938
32416,17,Serie A,Italie,541,SS Calcio Bari,1937-1938
32417,17,Serie A,Italie,431,Torino FC,1937-1938
32418,17,Serie A,Italie,407,SSC Naples,1937-1938
32419,17,Serie A,Italie,279,Juventus FC,1937-1938
32420,17,Serie A,Italie,752,Lucchese 1905,1937-1938
32421,17,Serie A,Italie,910,US Triestina Calcio 1918,1937-1938
32422,17,Serie A,Italie,270,Inter Milan,1937-1938
32423,17,Serie A,Italie,51,AS Rome,1937-1938
32424,17,Serie A,Italie,250,Genoa CFC,1938-1939
32425,17,Serie A,Italie,6,AC Milan,1938-1939
32426,17,Serie A,Italie,84,Bologne FC 1909,1938-1939
32427,17,Serie A,Italie,744,US Livorno 1915,1938-1939
32428,17,Serie A,Italie,1173,AC Liguria,1938-1939
32429,17,Serie A,Italie,406,SS Lazio,1938-1939
32430,17,Serie A,Italie,541,SS Calcio Bari,1938-1939
32431,17,Serie A,Italie,431,Torino FC,1938-1939
32432,17,Serie A,Italie,407,SSC Naples,1938-1939
32433,17,Serie A,Italie,279,Juventus FC,1938-1939
32434,17,Serie A,Italie,752,Lucchese 1905,1938-1939
32435,17,Serie A,Italie,792,Novara Calcio,1938-1939
32436,17,Serie A,Italie,910,US Triestina Calcio 1918,1938-1939
32437,17,Serie A,Italie,775,Modena Football Club 2018,1938-1939
32438,17,Serie A,Italie,270,Inter Milan,1938-1939
32439,17,Serie A,Italie,51,AS Rome,1938-1939
32440,17,Serie A,Italie,270,Inter Milan,1939-1940
32441,17,Serie A,Italie,250,Genoa CFC,1939-1940
32442,17,Serie A,Italie,1173,AC Liguria,1939-1940
32443,17,Serie A,Italie,6,AC Milan,1939-1940
32444,17,Serie A,Italie,84,Bologne FC 1909,1939-1940
32445,17,Serie A,Italie,406,SS Lazio,1939-1940
32446,17,Serie A,Italie,541,SS Calcio Bari,1939-1940
32447,17,Serie A,Italie,431,Torino FC,1939-1940
32448,17,Serie A,Italie,407,SSC Naples,1939-1940
32449,17,Serie A,Italie,929,Venezia FC,1939-1940
32450,17,Serie A,Italie,279,Juventus FC,1939-1940
32451,17,Serie A,Italie,792,Novara Calcio,1939-1940
32452,17,Serie A,Italie,910,US Triestina Calcio 1918,1939-1940
32453,17,Serie A,Italie,775,Modena Football Club 2018,1939-1940
32454,17,Serie A,Italie,10,ACF Fiorentina,1939-1940
32455,17,Serie A,Italie,51,AS Rome,1939-1940
32456,17,Serie A,Italie,270,Inter Milan,1940-1941
32457,17,Serie A,Italie,910,US Triestina Calcio 1918,1940-1941
32458,17,Serie A,Italie,250,Genoa CFC,1940-1941
32459,17,Serie A,Italie,6,AC Milan,1940-1941
32460,17,Serie A,Italie,84,Bologne FC 1909,1940-1941
32461,17,Serie A,Italie,66,Atalanta Bergame,1940-1941
32462,17,Serie A,Italie,744,US Livorno 1915,1940-1941
32463,17,Serie A,Italie,541,SS Calcio Bari,1940-1941
32464,17,Serie A,Italie,431,Torino FC,1940-1941
32465,17,Serie A,Italie,929,Venezia FC,1940-1941
32466,17,Serie A,Italie,407,SSC Naples,1940-1941
32467,17,Serie A,Italie,279,Juventus FC,1940-1941
32468,17,Serie A,Italie,792,Novara Calcio,1940-1941
32469,17,Serie A,Italie,406,SS Lazio,1940-1941
32470,17,Serie A,Italie,10,ACF Fiorentina,1940-1941
32471,17,Serie A,Italie,51,AS Rome,1940-1941
32472,17,Serie A,Italie,270,Inter Milan,1941-1942
32473,17,Serie A,Italie,250,Genoa CFC,1941-1942
32474,17,Serie A,Italie,6,AC Milan,1941-1942
32475,17,Serie A,Italie,66,Atalanta Bergame,1941-1942
32476,17,Serie A,Italie,84,Bologne FC 1909,1941-1942
32477,17,Serie A,Italie,744,US Livorno 1915,1941-1942
32478,17,Serie A,Italie,1173,AC Liguria,1941-1942
32479,17,Serie A,Italie,406,SS Lazio,1941-1942
32480,17,Serie A,Italie,431,Torino FC,1941-1942
32481,17,Serie A,Italie,929,Venezia FC,1941-1942
32482,17,Serie A,Italie,407,SSC Naples,1941-1942
32483,17,Serie A,Italie,279,Juventus FC,1941-1942
32484,17,Serie A,Italie,910,US Triestina Calcio 1918,1941-1942
32485,17,Serie A,Italie,775,Modena Football Club 2018,1941-1942
32486,17,Serie A,Italie,10,ACF Fiorentina,1941-1942
32487,17,Serie A,Italie,51,AS Rome,1941-1942
32488,17,Serie A,Italie,250,Genoa CFC,1942-1943
32489,17,Serie A,Italie,744,US Livorno 1915,1942-1943
32490,17,Serie A,Italie,84,Bologne FC 1909,1942-1943
32491,17,Serie A,Italie,6,AC Milan,1942-1943
32492,17,Serie A,Italie,1173,AC Liguria,1942-1943
32493,17,Serie A,Italie,66,Atalanta Bergame,1942-1943
32494,17,Serie A,Italie,406,SS Lazio,1942-1943
32495,17,Serie A,Italie,10,ACF Fiorentina,1942-1943
32496,17,Serie A,Italie,541,SS Calcio Bari,1942-1943
32497,17,Serie A,Italie,431,Torino FC,1942-1943
32498,17,Serie A,Italie,929,Venezia FC,1942-1943
32499,17,Serie A,Italie,279,Juventus FC,1942-1943
32500,17,Serie A,Italie,930,LR Vicenza,1942-1943
32501,17,Serie A,Italie,910,US Triestina Calcio 1918,1942-1943
32502,17,Serie A,Italie,270,Inter Milan,1942-1943
32503,17,Serie A,Italie,51,AS Rome,1942-1943
32504,17,Serie A,Italie,566,Brescia Calcio,1945-1946
32505,17,Serie A,Italie,66,Atalanta Bergame,1945-1946
32506,17,Serie A,Italie,84,Bologne FC 1909,1945-1946
32507,17,Serie A,Italie,929,Venezia FC,1945-1946
32508,17,Serie A,Italie,910,US Triestina Calcio 1918,1945-1946
32509,17,Serie A,Italie,775,Modena Football Club 2018,1945-1946
32510,17,Serie A,Italie,930,LR Vicenza,1945-1946
32511,17,Serie A,Italie,1179,SCG Sampierdarenese,1945-1946
32512,17,Serie A,Italie,51,AS Rome,1945-1946
32513,17,Serie A,Italie,333,Palerme FC,1945-1946
32514,17,Serie A,Italie,6,AC Milan,1945-1946
32515,17,Serie A,Italie,279,Juventus FC,1945-1946
32516,17,Serie A,Italie,877,Siena FC,1945-1946
32517,17,Serie A,Italie,1175,SG Andrea Doria,1945-1946
32518,17,Serie A,Italie,270,Inter Milan,1945-1946
32519,17,Serie A,Italie,541,SS Calcio Bari,1945-1946
32520,17,Serie A,Italie,407,SSC Naples,1945-1946
32521,17,Serie A,Italie,406,SS Lazio,1945-1946
32522,17,Serie A,Italie,125,Delfino Pescara 1936,1945-1946
32523,17,Serie A,Italie,10,ACF Fiorentina,1945-1946
32524,17,Serie A,Italie,250,Genoa CFC,1945-1946
32525,17,Serie A,Italie,744,US Livorno 1915,1945-1946
32526,17,Serie A,Italie,528,Società Sportiva Calcio Ancona,1945-1946
32527,17,Serie A,Italie,431,Torino FC,1945-1946
32528,17,Serie A,Italie,859,US Salernitana 1919,1945-1946
32529,17,Serie A,Italie,566,Brescia Calcio,1946-1947
32530,17,Serie A,Italie,66,Atalanta Bergame,1946-1947
32531,17,Serie A,Italie,84,Bologne FC 1909,1946-1947
32532,17,Serie A,Italie,929,Venezia FC,1946-1947
32533,17,Serie A,Italie,910,US Triestina Calcio 1918,1946-1947
32534,17,Serie A,Italie,775,Modena Football Club 2018,1946-1947
32535,17,Serie A,Italie,930,LR Vicenza,1946-1947
32536,17,Serie A,Italie,51,AS Rome,1946-1947
32537,17,Serie A,Italie,518,US Alexandrie,1946-1947
32538,17,Serie A,Italie,6,AC Milan,1946-1947
32539,17,Serie A,Italie,279,Juventus FC,1946-1947
32540,17,Serie A,Italie,270,Inter Milan,1946-1947
32541,17,Serie A,Italie,541,SS Calcio Bari,1946-1947
32542,17,Serie A,Italie,407,SSC Naples,1946-1947
32543,17,Serie A,Italie,406,SS Lazio,1946-1947
32544,17,Serie A,Italie,10,ACF Fiorentina,1946-1947
32545,17,Serie A,Italie,442,UC Sampdoria,1946-1947
32546,17,Serie A,Italie,250,Genoa CFC,1946-1947
32547,17,Serie A,Italie,744,US Livorno 1915,1946-1947
32548,17,Serie A,Italie,431,Torino FC,1946-1947
32549,17,Serie A,Italie,566,Brescia Calcio,1947-1948
32550,17,Serie A,Italie,66,Atalanta Bergame,1947-1948
32551,17,Serie A,Italie,84,Bologne FC 1909,1947-1948
32552,17,Serie A,Italie,929,Venezia FC,1947-1948
32553,17,Serie A,Italie,910,US Triestina Calcio 1918,1947-1948
32554,17,Serie A,Italie,775,Modena Football Club 2018,1947-1948
32555,17,Serie A,Italie,51,AS Rome,1947-1948
32556,17,Serie A,Italie,930,LR Vicenza,1947-1948
32557,17,Serie A,Italie,518,US Alexandrie,1947-1948
32558,17,Serie A,Italie,6,AC Milan,1947-1948
32559,17,Serie A,Italie,279,Juventus FC,1947-1948
32560,17,Serie A,Italie,752,Lucchese 1905,1947-1948
32561,17,Serie A,Italie,270,Inter Milan,1947-1948
32562,17,Serie A,Italie,541,SS Calcio Bari,1947-1948
32563,17,Serie A,Italie,407,SSC Naples,1947-1948
32564,17,Serie A,Italie,406,SS Lazio,1947-1948
32565,17,Serie A,Italie,10,ACF Fiorentina,1947-1948
32566,17,Serie A,Italie,442,UC Sampdoria,1947-1948
32567,17,Serie A,Italie,250,Genoa CFC,1947-1948
32568,17,Serie A,Italie,744,US Livorno 1915,1947-1948
32569,17,Serie A,Italie,431,Torino FC,1947-1948
32570,17,Serie A,Italie,859,US Salernitana 1919,1947-1948
32571,17,Serie A,Italie,1178,Aurora Pro Patria 1919,1947-1948
32572,17,Serie A,Italie,66,Atalanta Bergame,1948-1949
32573,17,Serie A,Italie,84,Bologne FC 1909,1948-1949
32574,17,Serie A,Italie,910,US Triestina Calcio 1918,1948-1949
32575,17,Serie A,Italie,775,Modena Football Club 2018,1948-1949
32576,17,Serie A,Italie,51,AS Rome,1948-1949
32577,17,Serie A,Italie,333,Palerme FC,1948-1949
32578,17,Serie A,Italie,6,AC Milan,1948-1949
32579,17,Serie A,Italie,279,Juventus FC,1948-1949
32580,17,Serie A,Italie,752,Lucchese 1905,1948-1949
32581,17,Serie A,Italie,270,Inter Milan,1948-1949
32582,17,Serie A,Italie,811,Calcio Padova,1948-1949
32583,17,Serie A,Italie,541,SS Calcio Bari,1948-1949
32584,17,Serie A,Italie,792,Novara Calcio,1948-1949
32585,17,Serie A,Italie,406,SS Lazio,1948-1949
32586,17,Serie A,Italie,10,ACF Fiorentina,1948-1949
32587,17,Serie A,Italie,442,UC Sampdoria,1948-1949
32588,17,Serie A,Italie,250,Genoa CFC,1948-1949
32589,17,Serie A,Italie,744,US Livorno 1915,1948-1949
32590,17,Serie A,Italie,431,Torino FC,1948-1949
32591,17,Serie A,Italie,1178,Aurora Pro Patria 1919,1948-1949
32592,17,Serie A,Italie,66,Atalanta Bergame,1949-1950
32593,17,Serie A,Italie,84,Bologne FC 1909,1949-1950
32594,17,Serie A,Italie,929,Venezia FC,1949-1950
32595,17,Serie A,Italie,607,Como 1907,1949-1950
32596,17,Serie A,Italie,910,US Triestina Calcio 1918,1949-1950
32597,17,Serie A,Italie,51,AS Rome,1949-1950
32598,17,Serie A,Italie,6,AC Milan,1949-1950
32599,17,Serie A,Italie,333,Palerme FC,1949-1950
32600,17,Serie A,Italie,279,Juventus FC,1949-1950
32601,17,Serie A,Italie,752,Lucchese 1905,1949-1950
32602,17,Serie A,Italie,270,Inter Milan,1949-1950
32603,17,Serie A,Italie,811,Calcio Padova,1949-1950
32604,17,Serie A,Italie,541,SS Calcio Bari,1949-1950
32605,17,Serie A,Italie,792,Novara Calcio,1949-1950
32606,17,Serie A,Italie,406,SS Lazio,1949-1950
32607,17,Serie A,Italie,10,ACF Fiorentina,1949-1950
32608,17,Serie A,Italie,442,UC Sampdoria,1949-1950
32609,17,Serie A,Italie,250,Genoa CFC,1949-1950
32610,17,Serie A,Italie,431,Torino FC,1949-1950
32611,17,Serie A,Italie,1178,Aurora Pro Patria 1919,1949-1950
32612,17,Serie A,Italie,66,Atalanta Bergame,1950-1951
32613,17,Serie A,Italie,84,Bologne FC 1909,1950-1951
32614,17,Serie A,Italie,607,Como 1907,1950-1951
32615,17,Serie A,Italie,910,US Triestina Calcio 1918,1950-1951
32616,17,Serie A,Italie,51,AS Rome,1950-1951
32617,17,Serie A,Italie,6,AC Milan,1950-1951
32618,17,Serie A,Italie,333,Palerme FC,1950-1951
32619,17,Serie A,Italie,279,Juventus FC,1950-1951
32620,17,Serie A,Italie,752,Lucchese 1905,1950-1951
32621,17,Serie A,Italie,270,Inter Milan,1950-1951
32622,17,Serie A,Italie,443,Udinese Calcio,1950-1951
32623,17,Serie A,Italie,811,Calcio Padova,1950-1951
32624,17,Serie A,Italie,407,SSC Naples,1950-1951
32625,17,Serie A,Italie,792,Novara Calcio,1950-1951
32626,17,Serie A,Italie,406,SS Lazio,1950-1951
32627,17,Serie A,Italie,10,ACF Fiorentina,1950-1951
32628,17,Serie A,Italie,442,UC Sampdoria,1950-1951
32629,17,Serie A,Italie,250,Genoa CFC,1950-1951
32630,17,Serie A,Italie,431,Torino FC,1950-1951
32631,17,Serie A,Italie,1178,Aurora Pro Patria 1919,1950-1951
32632,17,Serie A,Italie,66,Atalanta Bergame,1951-1952
32633,17,Serie A,Italie,84,Bologne FC 1909,1951-1952
32634,17,Serie A,Italie,607,Como 1907,1951-1952
32635,17,Serie A,Italie,910,US Triestina Calcio 1918,1951-1952
32636,17,Serie A,Italie,1177,AC Legnano,1951-1952
32637,17,Serie A,Italie,333,Palerme FC,1951-1952
32638,17,Serie A,Italie,6,AC Milan,1951-1952
32639,17,Serie A,Italie,882,Ars et Labor Ferrara,1951-1952
32640,17,Serie A,Italie,279,Juventus FC,1951-1952
32641,17,Serie A,Italie,752,Lucchese 1905,1951-1952
32642,17,Serie A,Italie,270,Inter Milan,1951-1952
32643,17,Serie A,Italie,443,Udinese Calcio,1951-1952
32644,17,Serie A,Italie,811,Calcio Padova,1951-1952
32645,17,Serie A,Italie,407,SSC Naples,1951-1952
32646,17,Serie A,Italie,792,Novara Calcio,1951-1952
32647,17,Serie A,Italie,406,SS Lazio,1951-1952
32648,17,Serie A,Italie,10,ACF Fiorentina,1951-1952
32649,17,Serie A,Italie,442,UC Sampdoria,1951-1952
32650,17,Serie A,Italie,431,Torino FC,1951-1952
32651,17,Serie A,Italie,1178,Aurora Pro Patria 1919,1951-1952
32652,17,Serie A,Italie,270,Inter Milan,1952-1953
32653,17,Serie A,Italie,442,UC Sampdoria,1952-1953
32654,17,Serie A,Italie,443,Udinese Calcio,1952-1953
32655,17,Serie A,Italie,1178,Aurora Pro Patria 1919,1952-1953
32656,17,Serie A,Italie,6,AC Milan,1952-1953
32657,17,Serie A,Italie,84,Bologne FC 1909,1952-1953
32658,17,Serie A,Italie,333,Palerme FC,1952-1953
32659,17,Serie A,Italie,66,Atalanta Bergame,1952-1953
32660,17,Serie A,Italie,406,SS Lazio,1952-1953
32661,17,Serie A,Italie,431,Torino FC,1952-1953
32662,17,Serie A,Italie,882,Ars et Labor Ferrara,1952-1953
32663,17,Serie A,Italie,407,SSC Naples,1952-1953
32664,17,Serie A,Italie,279,Juventus FC,1952-1953
32665,17,Serie A,Italie,607,Como 1907,1952-1953
32666,17,Serie A,Italie,792,Novara Calcio,1952-1953
32667,17,Serie A,Italie,910,US Triestina Calcio 1918,1952-1953
32668,17,Serie A,Italie,10,ACF Fiorentina,1952-1953
32669,17,Serie A,Italie,51,AS Rome,1952-1953
32670,17,Serie A,Italie,442,UC Sampdoria,1953-1954
32671,17,Serie A,Italie,1177,AC Legnano,1953-1954
32672,17,Serie A,Italie,443,Udinese Calcio,1953-1954
32673,17,Serie A,Italie,250,Genoa CFC,1953-1954
32674,17,Serie A,Italie,910,US Triestina Calcio 1918,1953-1954
32675,17,Serie A,Italie,66,Atalanta Bergame,1953-1954
32676,17,Serie A,Italie,84,Bologne FC 1909,1953-1954
32677,17,Serie A,Italie,6,AC Milan,1953-1954
32678,17,Serie A,Italie,333,Palerme FC,1953-1954
32679,17,Serie A,Italie,10,ACF Fiorentina,1953-1954
32680,17,Serie A,Italie,882,Ars et Labor Ferrara,1953-1954
32681,17,Serie A,Italie,431,Torino FC,1953-1954
32682,17,Serie A,Italie,407,SSC Naples,1953-1954
32683,17,Serie A,Italie,279,Juventus FC,1953-1954
32684,17,Serie A,Italie,792,Novara Calcio,1953-1954
32685,17,Serie A,Italie,406,SS Lazio,1953-1954
32686,17,Serie A,Italie,270,Inter Milan,1953-1954
32687,17,Serie A,Italie,51,AS Rome,1953-1954
32688,17,Serie A,Italie,442,UC Sampdoria,1954-1955
32689,17,Serie A,Italie,910,US Triestina Calcio 1918,1954-1955
32690,17,Serie A,Italie,250,Genoa CFC,1954-1955
32691,17,Serie A,Italie,443,Udinese Calcio,1954-1955
32692,17,Serie A,Italie,270,Inter Milan,1954-1955
32693,17,Serie A,Italie,590,Catane FC,1954-1955
32694,17,Serie A,Italie,6,AC Milan,1954-1955
32695,17,Serie A,Italie,66,Atalanta Bergame,1954-1955
32696,17,Serie A,Italie,84,Bologne FC 1909,1954-1955
32697,17,Serie A,Italie,882,Ars et Labor Ferrara,1954-1955
32698,17,Serie A,Italie,431,Torino FC,1954-1955
32699,17,Serie A,Italie,407,SSC Naples,1954-1955
32700,17,Serie A,Italie,279,Juventus FC,1954-1955
32701,17,Serie A,Italie,1178,Aurora Pro Patria 1919,1954-1955
32702,17,Serie A,Italie,792,Novara Calcio,1954-1955
32703,17,Serie A,Italie,406,SS Lazio,1954-1955
32704,17,Serie A,Italie,10,ACF Fiorentina,1954-1955
32705,17,Serie A,Italie,51,AS Rome,1954-1955
32706,17,Serie A,Italie,442,UC Sampdoria,1955-1956
32707,17,Serie A,Italie,910,US Triestina Calcio 1918,1955-1956
32708,17,Serie A,Italie,811,Calcio Padova,1955-1956
32709,17,Serie A,Italie,250,Genoa CFC,1955-1956
32710,17,Serie A,Italie,66,Atalanta Bergame,1955-1956
32711,17,Serie A,Italie,84,Bologne FC 1909,1955-1956
32712,17,Serie A,Italie,6,AC Milan,1955-1956
32713,17,Serie A,Italie,10,ACF Fiorentina,1955-1956
32714,17,Serie A,Italie,882,Ars et Labor Ferrara,1955-1956
32715,17,Serie A,Italie,431,Torino FC,1955-1956
32716,17,Serie A,Italie,407,SSC Naples,1955-1956
32717,17,Serie A,Italie,279,Juventus FC,1955-1956
32718,17,Serie A,Italie,792,Novara Calcio,1955-1956
32719,17,Serie A,Italie,1178,Aurora Pro Patria 1919,1955-1956
32720,17,Serie A,Italie,930,LR Vicenza,1955-1956
32721,17,Serie A,Italie,406,SS Lazio,1955-1956
32722,17,Serie A,Italie,270,Inter Milan,1955-1956
32723,17,Serie A,Italie,51,AS Rome,1955-1956
32724,17,Serie A,Italie,442,UC Sampdoria,1956-1957
32725,17,Serie A,Italie,910,US Triestina Calcio 1918,1956-1957
32726,17,Serie A,Italie,443,Udinese Calcio,1956-1957
32727,17,Serie A,Italie,250,Genoa CFC,1956-1957
32728,17,Serie A,Italie,811,Calcio Padova,1956-1957
32729,17,Serie A,Italie,6,AC Milan,1956-1957
32730,17,Serie A,Italie,333,Palerme FC,1956-1957
32731,17,Serie A,Italie,84,Bologne FC 1909,1956-1957
32732,17,Serie A,Italie,66,Atalanta Bergame,1956-1957
32733,17,Serie A,Italie,10,ACF Fiorentina,1956-1957
32734,17,Serie A,Italie,882,Ars et Labor Ferrara,1956-1957
32735,17,Serie A,Italie,431,Torino FC,1956-1957
32736,17,Serie A,Italie,407,SSC Naples,1956-1957
32737,17,Serie A,Italie,279,Juventus FC,1956-1957
32738,17,Serie A,Italie,930,LR Vicenza,1956-1957
32739,17,Serie A,Italie,406,SS Lazio,1956-1957
32740,17,Serie A,Italie,270,Inter Milan,1956-1957
32741,17,Serie A,Italie,51,AS Rome,1956-1957
32742,17,Serie A,Italie,442,UC Sampdoria,1957-1958
32743,17,Serie A,Italie,811,Calcio Padova,1957-1958
32744,17,Serie A,Italie,518,US Alexandrie,1957-1958
32745,17,Serie A,Italie,250,Genoa CFC,1957-1958
32746,17,Serie A,Italie,443,Udinese Calcio,1957-1958
32747,17,Serie A,Italie,6,AC Milan,1957-1958
32748,17,Serie A,Italie,84,Bologne FC 1909,1957-1958
32749,17,Serie A,Italie,66,Atalanta Bergame,1957-1958
32750,17,Serie A,Italie,10,ACF Fiorentina,1957-1958
32751,17,Serie A,Italie,431,Torino FC,1957-1958
32752,17,Serie A,Italie,882,Ars et Labor Ferrara,1957-1958
32753,17,Serie A,Italie,407,SSC Naples,1957-1958
32754,17,Serie A,Italie,279,Juventus FC,1957-1958
32755,17,Serie A,Italie,51,AS Rome,1957-1958
32756,17,Serie A,Italie,265,Hellas Verone FC,1957-1958
32757,17,Serie A,Italie,406,SS Lazio,1957-1958
32758,17,Serie A,Italie,270,Inter Milan,1957-1958
32759,17,Serie A,Italie,930,LR Vicenza,1957-1958
32760,17,Serie A,Italie,270,Inter Milan,1958-1959
32761,17,Serie A,Italie,442,UC Sampdoria,1958-1959
32762,17,Serie A,Italie,250,Genoa CFC,1958-1959
32763,17,Serie A,Italie,811,Calcio Padova,1958-1959
32764,17,Serie A,Italie,443,Udinese Calcio,1958-1959
32765,17,Serie A,Italie,518,US Alexandrie,1958-1959
32766,17,Serie A,Italie,6,AC Milan,1958-1959
32767,17,Serie A,Italie,84,Bologne FC 1909,1958-1959
32768,17,Serie A,Italie,910,US Triestina Calcio 1918,1958-1959
32769,17,Serie A,Italie,541,SS Calcio Bari,1958-1959
32770,17,Serie A,Italie,882,Ars et Labor Ferrara,1958-1959
32771,17,Serie A,Italie,431,Torino FC,1958-1959
32772,17,Serie A,Italie,407,SSC Naples,1958-1959
32773,17,Serie A,Italie,279,Juventus FC,1958-1959
32774,17,Serie A,Italie,930,LR Vicenza,1958-1959
32775,17,Serie A,Italie,406,SS Lazio,1958-1959
32776,17,Serie A,Italie,10,ACF Fiorentina,1958-1959
32777,17,Serie A,Italie,51,AS Rome,1958-1959
32778,17,Serie A,Italie,442,UC Sampdoria,1959-1960
32779,17,Serie A,Italie,443,Udinese Calcio,1959-1960
32780,17,Serie A,Italie,518,US Alexandrie,1959-1960
32781,17,Serie A,Italie,250,Genoa CFC,1959-1960
32782,17,Serie A,Italie,811,Calcio Padova,1959-1960
32783,17,Serie A,Italie,66,Atalanta Bergame,1959-1960
32784,17,Serie A,Italie,84,Bologne FC 1909,1959-1960
32785,17,Serie A,Italie,6,AC Milan,1959-1960
32786,17,Serie A,Italie,333,Palerme FC,1959-1960
32787,17,Serie A,Italie,10,ACF Fiorentina,1959-1960
32788,17,Serie A,Italie,541,SS Calcio Bari,1959-1960
32789,17,Serie A,Italie,882,Ars et Labor Ferrara,1959-1960
32790,17,Serie A,Italie,407,SSC Naples,1959-1960
32791,17,Serie A,Italie,279,Juventus FC,1959-1960
32792,17,Serie A,Italie,930,LR Vicenza,1959-1960
32793,17,Serie A,Italie,406,SS Lazio,1959-1960
32794,17,Serie A,Italie,270,Inter Milan,1959-1960
32795,17,Serie A,Italie,51,AS Rome,1959-1960
32796,17,Serie A,Italie,270,Inter Milan,1960-1961
32797,17,Serie A,Italie,442,UC Sampdoria,1960-1961
32798,17,Serie A,Italie,443,Udinese Calcio,1960-1961
32799,17,Serie A,Italie,811,Calcio Padova,1960-1961
32800,17,Serie A,Italie,590,Catane FC,1960-1961
32801,17,Serie A,Italie,66,Atalanta Bergame,1960-1961
32802,17,Serie A,Italie,6,AC Milan,1960-1961
32803,17,Serie A,Italie,84,Bologne FC 1909,1960-1961
32804,17,Serie A,Italie,541,SS Calcio Bari,1960-1961
32805,17,Serie A,Italie,882,Ars et Labor Ferrara,1960-1961
32806,17,Serie A,Italie,431,Torino FC,1960-1961
32807,17,Serie A,Italie,407,SSC Naples,1960-1961
32808,17,Serie A,Italie,733,Calcio Lecco 1912,1960-1961
32809,17,Serie A,Italie,279,Juventus FC,1960-1961
32810,17,Serie A,Italie,51,AS Rome,1960-1961
32811,17,Serie A,Italie,406,SS Lazio,1960-1961
32812,17,Serie A,Italie,10,ACF Fiorentina,1960-1961
32813,17,Serie A,Italie,930,LR Vicenza,1960-1961
32814,17,Serie A,Italie,442,UC Sampdoria,1961-1962
